site,plot,tag,species,litterMass.wcorr.T0,dowelMass.wcorr.T0,time.point,litterMass.wcorr,dowelMass.wcorr,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,days_elapsed,years_elapsed,k_litter,soil.vwc,GWC,WHC,MAT,MAP,Elevation,Longitude,Latitude,Species,soil.SIR,soil.pH,high.rep
BART,7,50,TSCA,5.563594422,2.205,2,2.446,1.4666,3.117594422,0.560356163,0.7384,0.334875283,649,1.778082192,0.462177927,50.33333333,0.748895361,0.794891856,6.2,1325,232,-71.28986189,44.06423839,TSCA,21.537273,5.18,FALSE
BART,7,51,TSCA,5.629874104,2.322,1,3.810446541,2.317057976,1.819427563,0.323173757,0.004942024,0.002128348,299,0.819178082,0.476502856,7.333333333,0.748895361,0.794891856,6.2,1325,232,-71.28986189,44.06423839,TSCA,21.537273,5.18,FALSE
BART,8,53,TSCA,5.575756078,2.223,1,4.618614428,2.158787594,0.95714165,0.17166132,0.064212406,0.028885473,299,0.819178082,0.229905046,4.8,0.65809558,0.801015836,6.2,1325,232,-71.28852624,44.06371699,TSCA,25.77615924,4.21,FALSE
BART,8,54,TSCA,5.63871451,2.25,2,2.911523418,1.24927331,2.727191092,0.483654756,1.00072669,0.444767418,649,1.778082192,0.371737405,21.83333333,0.65809558,0.801015836,6.2,1325,232,-71.28852624,44.06371699,TSCA,25.77615924,4.21,FALSE
BART,9,55,TSCA,5.55990297,1.971,1,4.726851388,2.047066502,0.833051582,0.149832036,-0.076066502,-0.038592847,299,0.819178082,0.198151474,5.966666667,NA,NA,6.2,1325,232,NA,NA,TSCA,NA,NA,FALSE
BART,9,57,TSCA,5.591314851,2.385,2,3.301490561,1.030128018,2.289824291,0.409532346,1.354871982,0.568080496,649,1.778082192,0.296297002,23.6,NA,NA,6.2,1325,232,NA,NA,TSCA,NA,NA,FALSE
BART,10,59,ACRU,5.743862069,2.097,1,3.842067184,1.86615464,1.901794885,0.331100375,0.23084536,0.110083624,299,0.819178082,0.490883821,20.73333333,0.579049185,0.735861879,6.2,1325,232,-71.28548342,44.06285509,ACRU,17.75402164,4.23,FALSE
BART,10,60,ACRU,5.704758621,2.556,2,3.3399,1.4054,2.364858621,0.414541399,1.1506,0.450156495,649,1.778082192,0.301088335,100,0.579049185,0.735861879,6.2,1325,232,-71.28548342,44.06285509,ACRU,17.75402164,4.23,FALSE
BART,11,501,FAGR,6.203003883,2.043,1,5.553492184,2.025668284,0.6495117,0.10470922,0.017331716,0.008483463,280,0.767123288,0.14418376,5.533333333,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,503,FAGR,6.132869417,2.286,2,4.8322,1.7482,1.300669417,0.212081707,0.5378,0.235258093,630,1.726027397,0.138097973,100,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,505,FAGR,6.210796602,2.394,1,5.933706312,2.452717166,0.27709029,0.044614291,-0.058717166,-0.024526803,280,0.767123288,0.059495178,5.533333333,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,506,FAGR,6.288723786,2.205,1,5.004647318,2.02361204,1.284076469,0.204187131,0.18138796,0.082262113,280,0.767123288,0.297724256,5.533333333,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,507,FAGR,6.277034709,2.376,1,5.084294018,2.366749583,1.192740691,0.190016584,0.009250417,0.003893273,280,0.767123288,0.274716605,5.533333333,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,508,FAGR,6.245863835,2.052,2,4.5213,1.8998,1.724563835,0.276112941,0.1522,0.07417154,630,1.726027397,0.187204384,100,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,509,FAGR,6.125076699,2.16,2,4.2679,1.3296,1.857176699,0.303208725,0.8304,0.384444444,630,1.726027397,0.20930686,100,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,512,FAGR,6.265345631,2.511,2,3.8328,1.8835,2.432545631,0.38825402,0.6275,0.249900438,630,1.726027397,0.284722102,100,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,514,FAGR,6.214692961,2.277,1,4.884355161,2.186438865,1.3303378,0.214063319,0.090561135,0.039772128,280,0.767123288,0.314003045,5.533333333,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
BART,11,515,FAGR,6.156247573,2.268,1,4.944939175,2.123751722,1.211308398,0.196760833,0.144248278,0.063601534,280,0.767123288,0.285616107,5.533333333,0.469840504,0.594911709,6.2,1325,232,-71.28541055,44.06287865,FAGR,9.857681079,4.5,TRUE
